route_id,trip_id,stop_sequence,stop_name,arrival_time,departure_time,time:timestamp
FR-08A,176359-0,20,Hostel City,12:44:50,12:45:10,2024-01-01 12:44:50+05:00
FR-08A,176359-0,21,COMSATS University,12:46:50,12:47:10,2024-01-01 12:46:50+05:00
FR-08A,176359-0,22,Tamma Stop,12:48:20,12:48:40,2024-01-01 12:48:20+05:00
FR-08A,176359-0,23,Capt. Naeem Tufail Shaheed,12:50:00,12:50:00,2024-01-01 12:50:00+05:00
FR-08A,176360-0,1,PIMS Hospital,12:10:00,12:10:00,2024-01-01 12:10:00+05:00
FR-08A,176360-0,2,Children Hospital,12:10:20,12:11:40,2024-01-01 12:10:20+05:00
FR-08A,176360-0,3,TNT,12:15:40,12:16:00,2024-01-01 12:15:40+05:00
FR-08A,176360-0,4,Zero Point,12:18:00,12:18:20,2024-01-01 12:18:00+05:00
FR-08A,176360-0,5,CDA,12:20:20,12:20:40,2024-01-01 12:20:20+05:00
FR-08A,176360-0,6,Abpara,12:22:50,12:23:10,2024-01-01 12:22:50+05:00
FR-08A,176360-0,7,Foreign Affairs Office,12:25:50,12:26:10,2024-01-01 12:25:50+05:00
FR-08A,176360-0,8,Kashmir Chowk,12:27:50,12:28:10,2024-01-01 12:27:50+05:00
FR-08A,176360-0,9,Rawal Dam Chowk,12:30:40,12:31:00,2024-01-01 12:30:40+05:00
FR-08A,176360-0,10,Rawal Town,12:32:00,12:32:20,2024-01-01 12:32:00+05:00
FR-08A,176360-0,11,School Board Stop,12:33:30,12:33:50,2024-01-01 12:33:30+05:00
FR-08A,176360-0,12,Rawal Dam Colony,12:35:00,12:35:20,2024-01-01 12:35:00+05:00
FR-08A,176360-0,13,NARC Colony,12:37:30,12:37:50,2024-01-01 12:37:30+05:00
FR-08A,176360-0,14,NIH Allergy Center,12:39:10,12:39:30,2024-01-01 12:39:10+05:00
FR-08A,176360-0,15,Shahzad Town,12:41:30,12:41:50,2024-01-01 12:41:30+05:00
FR-08A,176360-0,16,Park View City,12:43:10,12:43:33,2024-01-01 12:43:10+05:00
FR-08A,176360-0,17,Green Avenue,12:45:40,12:46:00,2024-01-01 12:45:40+05:00
FR-08A,176360-0,18,Chatta Bakhtawar,12:47:00,12:47:20,2024-01-01 12:47:00+05:00
FR-08A,176360-0,19,Gulshan Al Huda Community,12:48:40,12:49:00,2024-01-01 12:48:40+05:00
FR-08A,176360-0,20,Hostel City,12:49:50,12:50:10,2024-01-01 12:49:50+05:00
FR-08A,176360-0,21,COMSATS University,12:51:50,12:52:10,2024-01-01 12:51:50+05:00
FR-08A,176360-0,22,Tamma Stop,12:53:20,12:53:40,2024-01-01 12:53:20+05:00
FR-08A,176360-0,23,Capt. Naeem Tufail Shaheed,12:55:00,12:55:00,2024-01-01 12:55:00+05:00
FR-08A,176361-0,1,PIMS Hospital,12:15:00,12:15:00,2024-01-01 12:15:00+05:00
FR-08A,176361-0,2,Children Hospital,12:15:20,12:16:40,2024-01-01 12:15:20+05:00
FR-08A,176361-0,3,TNT,12:20:40,12:21:00,2024-01-01 12:20:40+05:00
FR-08A,176361-0,4,Zero Point,12:23:00,12:23:20,2024-01-01 12:23:00+05:00
FR-08A,176361-0,5,CDA,12:25:20,12:25:40,2024-01-01 12:25:20+05:00
FR-08A,176361-0,6,Abpara,12:27:50,12:28:10,2024-01-01 12:27:50+05:00
FR-08A,176361-0,7,Foreign Affairs Office,12:30:50,12:31:10,2024-01-01 12:30:50+05:00
FR-08A,176361-0,8,Kashmir Chowk,12:32:50,12:33:10,2024-01-01 12:32:50+05:00
FR-08A,176361-0,9,Rawal Dam Chowk,12:35:40,12:36:00,2024-01-01 12:35:40+05:00
FR-08A,176361-0,10,Rawal Town,12:37:00,12:37:20,2024-01-01 12:37:00+05:00
FR-08A,176361-0,11,School Board Stop,12:38:30,12:38:50,2024-01-01 12:38:30+05:00
FR-08A,176361-0,12,Rawal Dam Colony,12:40:00,12:40:20,2024-01-01 12:40:00+05:00
FR-08A,176361-0,13,NARC Colony,12:42:30,12:42:50,2024-01-01 12:42:30+05:00
FR-08A,176361-0,14,NIH Allergy Center,12:44:10,12:44:30,2024-01-01 12:44:10+05:00
FR-08A,176361-0,15,Shahzad Town,12:46:30,12:46:50,2024-01-01 12:46:30+05:00
FR-08A,176361-0,16,Park View City,12:48:10,12:48:33,2024-01-01 12:48:10+05:00
FR-08A,176361-0,17,Green Avenue,12:50:40,12:51:00,2024-01-01 12:50:40+05:00
FR-08A,176361-0,18,Chatta Bakhtawar,12:52:00,12:52:20,2024-01-01 12:52:00+05:00
FR-08A,176361-0,19,Gulshan Al Huda Community,12:53:40,12:54:00,2024-01-01 12:53:40+05:00
FR-08A,176361-0,20,Hostel City,12:54:50,12:55:10,2024-01-01 12:54:50+05:00
FR-08A,176361-0,21,COMSATS University,12:56:50,12:57:10,2024-01-01 12:56:50+05:00
FR-08A,176361-0,22,Tamma Stop,12:58:20,12:58:40,2024-01-01 12:58:20+05:00
FR-08A,176361-0,23,Capt. Naeem Tufail Shaheed,13:00:00,13:00:00,2024-01-01 13:00:00+05:00
FR-08A,176362-0,1,PIMS Hospital,12:20:00,12:20:00,2024-01-01 12:20:00+05:00
FR-08A,176362-0,2,Children Hospital,12:20:20,12:21:40,2024-01-01 12:20:20+05:00
FR-08A,176362-0,3,TNT,12:25:40,12:26:00,2024-01-01 12:25:40+05:00
FR-08A,176362-0,4,Zero Point,12:28:00,12:28:20,2024-01-01 12:28:00+05:00
FR-08A,176362-0,5,CDA,12:30:20,12:30:40,2024-01-01 12:30:20+05:00
FR-08A,176362-0,6,Abpara,12:32:50,12:33:10,2024-01-01 12:32:50+05:00
FR-08A,176362-0,7,Foreign Affairs Office,12:35:50,12:36:10,2024-01-01 12:35:50+05:00
FR-08A,176362-0,8,Kashmir Chowk,12:37:50,12:38:10,2024-01-01 12:37:50+05:00
FR-08A,176362-0,9,Rawal Dam Chowk,12:40:40,12:41:00,2024-01-01 12:40:40+05:00
FR-08A,176362-0,10,Rawal Town,12:42:00,12:42:20,2024-01-01 12:42:00+05:00
FR-08A,176362-0,11,School Board Stop,12:43:30,12:43:50,2024-01-01 12:43:30+05:00
FR-08A,176362-0,12,Rawal Dam Colony,12:45:00,12:45:20,2024-01-01 12:45:00+05:00
FR-08A,176362-0,13,NARC Colony,12:47:30,12:47:50,2024-01-01 12:47:30+05:00
FR-08A,176362-0,14,NIH Allergy Center,12:49:10,12:49:30,2024-01-01 12:49:10+05:00
FR-08A,176362-0,15,Shahzad Town,12:51:30,12:51:50,2024-01-01 12:51:30+05:00
FR-08A,176362-0,16,Park View City,12:53:10,12:53:33,2024-01-01 12:53:10+05:00
FR-08A,176362-0,17,Green Avenue,12:55:40,12:56:00,2024-01-01 12:55:40+05:00
FR-08A,176362-0,18,Chatta Bakhtawar,12:57:00,12:57:20,2024-01-01 12:57:00+05:00
FR-08A,176362-0,19,Gulshan Al Huda Community,12:58:40,12:59:00,2024-01-01 12:58:40+05:00
FR-08A,176362-0,20,Hostel City,12:59:50,13:00:10,2024-01-01 12:59:50+05:00
FR-08A,176362-0,21,COMSATS University,13:01:50,13:02:10,2024-01-01 13:01:50+05:00
FR-08A,176362-0,22,Tamma Stop,13:03:20,13:03:40,2024-01-01 13:03:20+05:00
FR-08A,176362-0,23,Capt. Naeem Tufail Shaheed,13:05:00,13:05:00,2024-01-01 13:05:00+05:00
FR-08A,176363-0,1,PIMS Hospital,12:25:00,12:25:00,2024-01-01 12:25:00+05:00
FR-08A,176363-0,2,Children Hospital,12:25:20,12:26:40,2024-01-01 12:25:20+05:00
FR-08A,176363-0,3,TNT,12:30:40,12:31:00,2024-01-01 12:30:40+05:00
FR-08A,176363-0,4,Zero Point,12:33:00,12:33:20,2024-01-01 12:33:00+05:00
FR-08A,176363-0,5,CDA,12:35:20,12:35:40,2024-01-01 12:35:20+05:00
FR-08A,176363-0,6,Abpara,12:37:50,12:38:10,2024-01-01 12:37:50+05:00
FR-08A,176363-0,7,Foreign Affairs Office,12:40:50,12:41:10,2024-01-01 12:40:50+05:00
FR-08A,176363-0,8,Kashmir Chowk,12:42:50,12:43:10,2024-01-01 12:42:50+05:00
FR-08A,176363-0,9,Rawal Dam Chowk,12:45:40,12:46:00,2024-01-01 12:45:40+05:00
FR-08A,176363-0,10,Rawal Town,12:47:00,12:47:20,2024-01-01 12:47:00+05:00
FR-08A,176363-0,11,School Board Stop,12:48:30,12:48:50,2024-01-01 12:48:30+05:00
FR-08A,176363-0,12,Rawal Dam Colony,12:50:00,12:50:20,2024-01-01 12:50:00+05:00
FR-08A,176363-0,13,NARC Colony,12:52:30,12:52:50,2024-01-01 12:52:30+05:00
FR-08A,176363-0,14,NIH Allergy Center,12:54:10,12:54:30,2024-01-01 12:54:10+05:00
FR-08A,176363-0,15,Shahzad Town,12:56:30,12:56:50,2024-01-01 12:56:30+05:00
FR-08A,176363-0,16,Park View City,12:58:10,12:58:33,2024-01-01 12:58:10+05:00
FR-08A,176363-0,17,Green Avenue,13:00:40,13:01:00,2024-01-01 13:00:40+05:00
FR-08A,176363-0,18,Chatta Bakhtawar,13:02:00,13:02:20,2024-01-01 13:02:00+05:00
FR-08A,176363-0,19,Gulshan Al Huda Community,13:03:40,13:04:00,2024-01-01 13:03:40+05:00
FR-08A,176363-0,20,Hostel City,13:04:50,13:05:10,2024-01-01 13:04:50+05:00
FR-08A,176363-0,21,COMSATS University,13:06:50,13:07:10,2024-01-01 13:06:50+05:00
FR-08A,176363-0,22,Tamma Stop,13:08:20,13:08:40,2024-01-01 13:08:20+05:00
FR-08A,176363-0,23,Capt. Naeem Tufail Shaheed,13:10:00,13:10:00,2024-01-01 13:10:00+05:00
FR-08A,176364-0,1,PIMS Hospital,09:35:00,09:35:00,2024-01-01 09:35:00+05:00
FR-08A,176364-0,2,Children Hospital,09:35:20,09:36:40,2024-01-01 09:35:20+05:00
FR-08A,176364-0,3,TNT,09:40:40,09:41:00,2024-01-01 09:40:40+05:00
FR-08A,176364-0,4,Zero Point,09:43:00,09:43:20,2024-01-01 09:43:00+05:00
FR-08A,176364-0,5,CDA,09:45:20,09:45:40,2024-01-01 09:45:20+05:00
FR-08A,176364-0,6,Abpara,09:47:50,09:48:10,2024-01-01 09:47:50+05:00
FR-08A,176364-0,7,Foreign Affairs Office,09:50:50,09:51:10,2024-01-01 09:50:50+05:00
FR-08A,176364-0,8,Kashmir Chowk,09:52:50,09:53:10,2024-01-01 09:52:50+05:00
FR-08A,176364-0,9,Rawal Dam Chowk,09:55:40,09:56:00,2024-01-01 09:55:40+05:00
FR-08A,176364-0,10,Rawal Town,09:57:00,09:57:20,2024-01-01 09:57:00+05:00
FR-08A,176364-0,11,School Board Stop,09:58:30,09:58:50,2024-01-01 09:58:30+05:00
FR-08A,176364-0,12,Rawal Dam Colony,10:00:00,10:00:20,2024-01-01 10:00:00+05:00
FR-08A,176364-0,13,NARC Colony,10:02:30,10:02:50,2024-01-01 10:02:30+05:00
FR-08A,176364-0,14,NIH Allergy Center,10:04:10,10:04:30,2024-01-01 10:04:10+05:00
FR-08A,176364-0,15,Shahzad Town,10:06:30,10:06:50,2024-01-01 10:06:30+05:00
FR-08A,176364-0,16,Park View City,10:08:10,10:08:33,2024-01-01 10:08:10+05:00
FR-08A,176364-0,17,Green Avenue,10:10:40,10:11:00,2024-01-01 10:10:40+05:00
FR-08A,176364-0,18,Chatta Bakhtawar,10:12:00,10:12:20,2024-01-01 10:12:00+05:00
FR-08A,176364-0,19,Gulshan Al Huda Community,10:13:40,10:14:00,2024-01-01 10:13:40+05:00
FR-08A,176364-0,20,Hostel City,10:14:50,10:15:10,2024-01-01 10:14:50+05:00
FR-08A,176364-0,21,COMSATS University,10:16:50,10:17:10,2024-01-01 10:16:50+05:00
FR-08A,176364-0,22,Tamma Stop,10:18:20,10:18:40,2024-01-01 10:18:20+05:00
FR-08A,176364-0,23,Capt. Naeem Tufail Shaheed,10:20:00,10:20:00,2024-01-01 10:20:00+05:00
FR-08A,176365-0,1,PIMS Hospital,12:30:00,12:30:00,2024-01-01 12:30:00+05:00
FR-08A,176365-0,2,Children Hospital,12:30:20,12:31:40,2024-01-01 12:30:20+05:00
FR-08A,176365-0,3,TNT,12:35:40,12:36:00,2024-01-01 12:35:40+05:00
FR-08A,176365-0,4,Zero Point,12:38:00,12:38:20,2024-01-01 12:38:00+05:00
FR-08A,176365-0,5,CDA,12:40:20,12:40:40,2024-01-01 12:40:20+05:00
FR-08A,176365-0,6,Abpara,12:42:50,12:43:10,2024-01-01 12:42:50+05:00
FR-08A,176365-0,7,Foreign Affairs Office,12:45:50,12:46:10,2024-01-01 12:45:50+05:00
FR-08A,176365-0,8,Kashmir Chowk,12:47:50,12:48:10,2024-01-01 12:47:50+05:00
FR-08A,176365-0,9,Rawal Dam Chowk,12:50:40,12:51:00,2024-01-01 12:50:40+05:00
FR-08A,176365-0,10,Rawal Town,12:52:00,12:52:20,2024-01-01 12:52:00+05:00
FR-08A,176365-0,11,School Board Stop,12:53:30,12:53:50,2024-01-01 12:53:30+05:00
FR-08A,176365-0,12,Rawal Dam Colony,12:55:00,12:55:20,2024-01-01 12:55:00+05:00
FR-08A,176365-0,13,NARC Colony,12:57:30,12:57:50,2024-01-01 12:57:30+05:00
FR-08A,176365-0,14,NIH Allergy Center,12:59:10,12:59:30,2024-01-01 12:59:10+05:00
FR-08A,176365-0,15,Shahzad Town,13:01:30,13:01:50,2024-01-01 13:01:30+05:00
FR-08A,176365-0,16,Park View City,13:03:10,13:03:33,2024-01-01 13:03:10+05:00
FR-08A,176365-0,17,Green Avenue,13:05:40,13:06:00,2024-01-01 13:05:40+05:00
FR-08A,176365-0,18,Chatta Bakhtawar,13:07:00,13:07:20,2024-01-01 13:07:00+05:00
FR-08A,176365-0,19,Gulshan Al Huda Community,13:08:40,13:09:00,2024-01-01 13:08:40+05:00
FR-08A,176365-0,20,Hostel City,13:09:50,13:10:10,2024-01-01 13:09:50+05:00
FR-08A,176365-0,21,COMSATS University,13:11:50,13:12:10,2024-01-01 13:11:50+05:00
FR-08A,176365-0,22,Tamma Stop,13:13:20,13:13:40,2024-01-01 13:13:20+05:00
FR-08A,176365-0,23,Capt. Naeem Tufail Shaheed,13:15:00,13:15:00,2024-01-01 13:15:00+05:00
FR-08A,176366-0,1,PIMS Hospital,12:35:00,12:35:00,2024-01-01 12:35:00+05:00
FR-08A,176366-0,2,Children Hospital,12:35:20,12:36:40,2024-01-01 12:35:20+05:00
FR-08A,176366-0,3,TNT,12:40:40,12:41:00,2024-01-01 12:40:40+05:00
FR-08A,176366-0,4,Zero Point,12:43:00,12:43:20,2024-01-01 12:43:00+05:00
FR-08A,176366-0,5,CDA,12:45:20,12:45:40,2024-01-01 12:45:20+05:00
FR-08A,176366-0,6,Abpara,12:47:50,12:48:10,2024-01-01 12:47:50+05:00
FR-08A,176366-0,7,Foreign Affairs Office,12:50:50,12:51:10,2024-01-01 12:50:50+05:00
FR-08A,176366-0,8,Kashmir Chowk,12:52:50,12:53:10,2024-01-01 12:52:50+05:00
FR-08A,176366-0,9,Rawal Dam Chowk,12:55:40,12:56:00,2024-01-01 12:55:40+05:00
FR-08A,176366-0,10,Rawal Town,12:57:00,12:57:20,2024-01-01 12:57:00+05:00
FR-08A,176366-0,11,School Board Stop,12:58:30,12:58:50,2024-01-01 12:58:30+05:00
FR-08A,176366-0,12,Rawal Dam Colony,13:00:00,13:00:20,2024-01-01 13:00:00+05:00
FR-08A,176366-0,13,NARC Colony,13:02:30,13:02:50,2024-01-01 13:02:30+05:00
FR-08A,176366-0,14,NIH Allergy Center,13:04:10,13:04:30,2024-01-01 13:04:10+05:00
FR-08A,176366-0,15,Shahzad Town,13:06:30,13:06:50,2024-01-01 13:06:30+05:00
FR-08A,176366-0,16,Park View City,13:08:10,13:08:33,2024-01-01 13:08:10+05:00
FR-08A,176366-0,17,Green Avenue,13:10:40,13:11:00,2024-01-01 13:10:40+05:00
FR-08A,176366-0,18,Chatta Bakhtawar,13:12:00,13:12:20,2024-01-01 13:12:00+05:00
FR-08A,176366-0,19,Gulshan Al Huda Community,13:13:40,13:14:00,2024-01-01 13:13:40+05:00
FR-08A,176366-0,20,Hostel City,13:14:50,13:15:10,2024-01-01 13:14:50+05:00
FR-08A,176366-0,21,COMSATS University,13:16:50,13:17:10,2024-01-01 13:16:50+05:00
FR-08A,176366-0,22,Tamma Stop,13:18:20,13:18:40,2024-01-01 13:18:20+05:00
FR-08A,176366-0,23,Capt. Naeem Tufail Shaheed,13:20:00,13:20:00,2024-01-01 13:20:00+05:00
FR-08A,176367-0,1,PIMS Hospital,12:40:00,12:40:00,2024-01-01 12:40:00+05:00
FR-08A,176367-0,2,Children Hospital,12:40:20,12:41:40,2024-01-01 12:40:20+05:00
FR-08A,176367-0,3,TNT,12:45:40,12:46:00,2024-01-01 12:45:40+05:00
FR-08A,176367-0,4,Zero Point,12:48:00,12:48:20,2024-01-01 12:48:00+05:00
FR-08A,176367-0,5,CDA,12:50:20,12:50:40,2024-01-01 12:50:20+05:00
FR-08A,176367-0,6,Abpara,12:52:50,12:53:10,2024-01-01 12:52:50+05:00
FR-08A,176367-0,7,Foreign Affairs Office,12:55:50,12:56:10,2024-01-01 12:55:50+05:00
FR-08A,176367-0,8,Kashmir Chowk,12:57:50,12:58:10,2024-01-01 12:57:50+05:00
FR-08A,176367-0,9,Rawal Dam Chowk,13:00:40,13:01:00,2024-01-01 13:00:40+05:00
FR-08A,176367-0,10,Rawal Town,13:02:00,13:02:20,2024-01-01 13:02:00+05:00
FR-08A,176367-0,11,School Board Stop,13:03:30,13:03:50,2024-01-01 13:03:30+05:00
FR-08A,176367-0,12,Rawal Dam Colony,13:05:00,13:05:20,2024-01-01 13:05:00+05:00
FR-08A,176367-0,13,NARC Colony,13:07:30,13:07:50,2024-01-01 13:07:30+05:00
FR-08A,176367-0,14,NIH Allergy Center,13:09:10,13:09:30,2024-01-01 13:09:10+05:00
FR-08A,176367-0,15,Shahzad Town,13:11:30,13:11:50,2024-01-01 13:11:30+05:00
FR-08A,176367-0,16,Park View City,13:13:10,13:13:33,2024-01-01 13:13:10+05:00
FR-08A,176367-0,17,Green Avenue,13:15:40,13:16:00,2024-01-01 13:15:40+05:00
FR-08A,176367-0,18,Chatta Bakhtawar,13:17:00,13:17:20,2024-01-01 13:17:00+05:00
FR-08A,176367-0,19,Gulshan Al Huda Community,13:18:40,13:19:00,2024-01-01 13:18:40+05:00
FR-08A,176367-0,20,Hostel City,13:19:50,13:20:10,2024-01-01 13:19:50+05:00
FR-08A,176367-0,21,COMSATS University,13:21:50,13:22:10,2024-01-01 13:21:50+05:00
FR-08A,176367-0,22,Tamma Stop,13:23:20,13:23:40,2024-01-01 13:23:20+05:00
FR-08A,176367-0,23,Capt. Naeem Tufail Shaheed,13:25:00,13:25:00,2024-01-01 13:25:00+05:00
FR-08A,176368-0,1,PIMS Hospital,12:45:00,12:45:00,2024-01-01 12:45:00+05:00
FR-08A,176368-0,2,Children Hospital,12:45:20,12:46:40,2024-01-01 12:45:20+05:00
FR-08A,176368-0,3,TNT,12:50:40,12:51:00,2024-01-01 12:50:40+05:00
FR-08A,176368-0,4,Zero Point,12:53:00,12:53:20,2024-01-01 12:53:00+05:00
FR-08A,176368-0,5,CDA,12:55:20,12:55:40,2024-01-01 12:55:20+05:00
FR-08A,176368-0,6,Abpara,12:57:50,12:58:10,2024-01-01 12:57:50+05:00
FR-08A,176368-0,7,Foreign Affairs Office,13:00:50,13:01:10,2024-01-01 13:00:50+05:00
FR-08A,176368-0,8,Kashmir Chowk,13:02:50,13:03:10,2024-01-01 13:02:50+05:00
FR-08A,176368-0,9,Rawal Dam Chowk,13:05:40,13:06:00,2024-01-01 13:05:40+05:00
FR-08A,176368-0,10,Rawal Town,13:07:00,13:07:20,2024-01-01 13:07:00+05:00
FR-08A,176368-0,11,School Board Stop,13:08:30,13:08:50,2024-01-01 13:08:30+05:00
FR-08A,176368-0,12,Rawal Dam Colony,13:10:00,13:10:20,2024-01-01 13:10:00+05:00
FR-08A,176368-0,13,NARC Colony,13:12:30,13:12:50,2024-01-01 13:12:30+05:00
FR-08A,176368-0,14,NIH Allergy Center,13:14:10,13:14:30,2024-01-01 13:14:10+05:00
FR-08A,176368-0,15,Shahzad Town,13:16:30,13:16:50,2024-01-01 13:16:30+05:00
FR-08A,176368-0,16,Park View City,13:18:10,13:18:33,2024-01-01 13:18:10+05:00
FR-08A,176368-0,17,Green Avenue,13:20:40,13:21:00,2024-01-01 13:20:40+05:00
FR-08A,176368-0,18,Chatta Bakhtawar,13:22:00,13:22:20,2024-01-01 13:22:00+05:00
FR-08A,176368-0,19,Gulshan Al Huda Community,13:23:40,13:24:00,2024-01-01 13:23:40+05:00
FR-08A,176368-0,20,Hostel City,13:24:50,13:25:10,2024-01-01 13:24:50+05:00
FR-08A,176368-0,21,COMSATS University,13:26:50,13:27:10,2024-01-01 13:26:50+05:00
FR-08A,176368-0,22,Tamma Stop,13:28:20,13:28:40,2024-01-01 13:28:20+05:00
FR-08A,176368-0,23,Capt. Naeem Tufail Shaheed,13:30:00,13:30:00,2024-01-01 13:30:00+05:00
FR-08A,176369-0,1,PIMS Hospital,12:50:00,12:50:00,2024-01-01 12:50:00+05:00
FR-08A,176369-0,2,Children Hospital,12:50:20,12:51:40,2024-01-01 12:50:20+05:00
FR-08A,176369-0,3,TNT,12:55:40,12:56:00,2024-01-01 12:55:40+05:00
FR-08A,176369-0,4,Zero Point,12:58:00,12:58:20,2024-01-01 12:58:00+05:00
FR-08A,176369-0,5,CDA,13:00:20,13:00:40,2024-01-01 13:00:20+05:00
FR-08A,176369-0,6,Abpara,13:02:50,13:03:10,2024-01-01 13:02:50+05:00
FR-08A,176369-0,7,Foreign Affairs Office,13:05:50,13:06:10,2024-01-01 13:05:50+05:00
FR-08A,176369-0,8,Kashmir Chowk,13:07:50,13:08:10,2024-01-01 13:07:50+05:00
FR-08A,176369-0,9,Rawal Dam Chowk,13:10:40,13:11:00,2024-01-01 13:10:40+05:00
FR-08A,176369-0,10,Rawal Town,13:12:00,13:12:20,2024-01-01 13:12:00+05:00
FR-08A,176369-0,11,School Board Stop,13:13:30,13:13:50,2024-01-01 13:13:30+05:00
FR-08A,176369-0,12,Rawal Dam Colony,13:15:00,13:15:20,2024-01-01 13:15:00+05:00
FR-08A,176369-0,13,NARC Colony,13:17:30,13:17:50,2024-01-01 13:17:30+05:00
FR-08A,176369-0,14,NIH Allergy Center,13:19:10,13:19:30,2024-01-01 13:19:10+05:00
FR-08A,176369-0,15,Shahzad Town,13:21:30,13:21:50,2024-01-01 13:21:30+05:00
FR-08A,176369-0,16,Park View City,13:23:10,13:23:33,2024-01-01 13:23:10+05:00
FR-08A,176369-0,17,Green Avenue,13:25:40,13:26:00,2024-01-01 13:25:40+05:00
FR-08A,176369-0,18,Chatta Bakhtawar,13:27:00,13:27:20,2024-01-01 13:27:00+05:00
FR-08A,176369-0,19,Gulshan Al Huda Community,13:28:40,13:29:00,2024-01-01 13:28:40+05:00
FR-08A,176369-0,20,Hostel City,13:29:50,13:30:10,2024-01-01 13:29:50+05:00
FR-08A,176369-0,21,COMSATS University,13:31:50,13:32:10,2024-01-01 13:31:50+05:00
FR-08A,176369-0,22,Tamma Stop,13:33:20,13:33:40,2024-01-01 13:33:20+05:00
FR-08A,176369-0,23,Capt. Naeem Tufail Shaheed,13:35:00,13:35:00,2024-01-01 13:35:00+05:00
FR-08A,176370-0,1,PIMS Hospital,12:55:00,12:55:00,2024-01-01 12:55:00+05:00
FR-08A,176370-0,2,Children Hospital,12:55:20,12:56:40,2024-01-01 12:55:20+05:00
FR-08A,176370-0,3,TNT,13:00:40,13:01:00,2024-01-01 13:00:40+05:00
FR-08A,176370-0,4,Zero Point,13:03:00,13:03:20,2024-01-01 13:03:00+05:00
FR-08A,176370-0,5,CDA,13:05:20,13:05:40,2024-01-01 13:05:20+05:00
FR-08A,176370-0,6,Abpara,13:07:50,13:08:10,2024-01-01 13:07:50+05:00
FR-08A,176370-0,7,Foreign Affairs Office,13:10:50,13:11:10,2024-01-01 13:10:50+05:00
FR-08A,176370-0,8,Kashmir Chowk,13:12:50,13:13:10,2024-01-01 13:12:50+05:00
FR-08A,176370-0,9,Rawal Dam Chowk,13:15:40,13:16:00,2024-01-01 13:15:40+05:00
FR-08A,176370-0,10,Rawal Town,13:17:00,13:17:20,2024-01-01 13:17:00+05:00
FR-08A,176370-0,11,School Board Stop,13:18:30,13:18:50,2024-01-01 13:18:30+05:00
FR-08A,176370-0,12,Rawal Dam Colony,13:20:00,13:20:20,2024-01-01 13:20:00+05:00
FR-08A,176370-0,13,NARC Colony,13:22:30,13:22:50,2024-01-01 13:22:30+05:00
FR-08A,176370-0,14,NIH Allergy Center,13:24:10,13:24:30,2024-01-01 13:24:10+05:00
FR-08A,176370-0,15,Shahzad Town,13:26:30,13:26:50,2024-01-01 13:26:30+05:00
FR-08A,176370-0,16,Park View City,13:28:10,13:28:33,2024-01-01 13:28:10+05:00
FR-08A,176370-0,17,Green Avenue,13:30:40,13:31:00,2024-01-01 13:30:40+05:00
FR-08A,176370-0,18,Chatta Bakhtawar,13:32:00,13:32:20,2024-01-01 13:32:00+05:00
FR-08A,176370-0,19,Gulshan Al Huda Community,13:33:40,13:34:00,2024-01-01 13:33:40+05:00
FR-08A,176370-0,20,Hostel City,13:34:50,13:35:10,2024-01-01 13:34:50+05:00
FR-08A,176370-0,21,COMSATS University,13:36:50,13:37:10,2024-01-01 13:36:50+05:00
FR-08A,176370-0,22,Tamma Stop,13:38:20,13:38:40,2024-01-01 13:38:20+05:00
FR-08A,176370-0,23,Capt. Naeem Tufail Shaheed,13:40:00,13:40:00,2024-01-01 13:40:00+05:00
FR-08A,176371-0,1,PIMS Hospital,13:00:00,13:00:00,2024-01-01 13:00:00+05:00
FR-08A,176371-0,2,Children Hospital,13:00:20,13:01:40,2024-01-01 13:00:20+05:00
FR-08A,176371-0,3,TNT,13:05:40,13:06:00,2024-01-01 13:05:40+05:00
FR-08A,176371-0,4,Zero Point,13:08:00,13:08:20,2024-01-01 13:08:00+05:00
FR-08A,176371-0,5,CDA,13:10:20,13:10:40,2024-01-01 13:10:20+05:00
FR-08A,176371-0,6,Abpara,13:12:50,13:13:10,2024-01-01 13:12:50+05:00
FR-08A,176371-0,7,Foreign Affairs Office,13:15:50,13:16:10,2024-01-01 13:15:50+05:00
FR-08A,176371-0,8,Kashmir Chowk,13:17:50,13:18:10,2024-01-01 13:17:50+05:00
FR-08A,176371-0,9,Rawal Dam Chowk,13:20:40,13:21:00,2024-01-01 13:20:40+05:00
FR-08A,176371-0,10,Rawal Town,13:22:00,13:22:20,2024-01-01 13:22:00+05:00
FR-08A,176371-0,11,School Board Stop,13:23:30,13:23:50,2024-01-01 13:23:30+05:00
FR-08A,176371-0,12,Rawal Dam Colony,13:25:00,13:25:20,2024-01-01 13:25:00+05:00
FR-08A,176371-0,13,NARC Colony,13:27:30,13:27:50,2024-01-01 13:27:30+05:00
FR-08A,176371-0,14,NIH Allergy Center,13:29:10,13:29:30,2024-01-01 13:29:10+05:00
FR-08A,176371-0,15,Shahzad Town,13:31:30,13:31:50,2024-01-01 13:31:30+05:00
FR-08A,176371-0,16,Park View City,13:33:10,13:33:33,2024-01-01 13:33:10+05:00
FR-08A,176371-0,17,Green Avenue,13:35:40,13:36:00,2024-01-01 13:35:40+05:00
FR-08A,176371-0,18,Chatta Bakhtawar,13:37:00,13:37:20,2024-01-01 13:37:00+05:00
FR-08A,176371-0,19,Gulshan Al Huda Community,13:38:40,13:39:00,2024-01-01 13:38:40+05:00
